epoch,validationerror,testerror
1,0.597127,0.593928
2,0.443392,0.44188
3,0.389168,0.392341
4,0.356925,0.356593
5,0.333488,0.329782
6,0.315347,0.309837
7,0.303099,0.297644
8,0.293697,0.28776
9,0.283369,0.279593
10,0.277013,0.27255
11,0.272246,0.26675
12,0.268869,0.262488
13,0.263506,0.257931
14,0.25907,0.254084
15,0.255495,0.250533
16,0.252119,0.246449
17,0.249603,0.243194
18,0.247418,0.241477
19,0.244836,0.238577
20,0.24179,0.235677
21,0.23901,0.233961
22,0.236692,0.231771
23,0.234971,0.229107
24,0.233581,0.228397
25,0.231727,0.226977
26,0.22974,0.22603
27,0.22782,0.224373
28,0.226231,0.223426
29,0.225702,0.222183
30,0.225106,0.221532
31,0.224113,0.220466
32,0.222987,0.219697
33,0.221796,0.21804
34,0.220869,0.21727
35,0.219677,0.216323
36,0.219213,0.215791
37,0.218485,0.215436
38,0.218154,0.215021
39,0.217757,0.214607
40,0.217293,0.214134
41,0.216698,0.213482
42,0.216499,0.213068
43,0.215241,0.212536
44,0.214645,0.211825
45,0.214248,0.210938
46,0.213586,0.210464
47,0.212858,0.210168
48,0.212725,0.210168
49,0.211997,0.209695
50,0.211732,0.209339
51,0.211997,0.209221
52,0.211533,0.208511
53,0.211666,0.208097
54,0.211401,0.207801
55,0.21107,0.20786
56,0.210739,0.20709
57,0.210474,0.20715
58,0.209944,0.206439
59,0.209944,0.206499
60,0.209481,0.206025
61,0.209878,0.205907
62,0.209349,0.205552
63,0.209084,0.205315
64,0.208686,0.204841
65,0.208753,0.204841
66,0.207892,0.20425
67,0.208157,0.204486
68,0.207958,0.203835
69,0.208223,0.20425
70,0.207958,0.203835
71,0.208091,0.203954
72,0.20776,0.203658
73,0.208091,0.204072
74,0.207693,0.203125
75,0.207693,0.20348
76,0.207097,0.202711
77,0.207296,0.203539
78,0.206568,0.203007
79,0.20723,0.203125
80,0.206435,0.203184
81,0.206899,0.203954
82,0.206038,0.203184
83,0.206171,0.203066
84,0.205575,0.20277
85,0.206502,0.203362
86,0.205575,0.202652
87,0.206237,0.202711
88,0.205906,0.202592
89,0.206038,0.202415
90,0.205508,0.202829
91,0.206237,0.202474
92,0.205045,0.20206
93,0.205244,0.202119
94,0.20478,0.202237
95,0.205111,0.202592
96,0.204714,0.202237
97,0.204515,0.202356
98,0.204449,0.202119
99,0.204515,0.202356
100,0.204118,0.202178
101,0.204449,0.202178
102,0.203919,0.202237
103,0.203787,0.202296
104,0.203919,0.202178
105,0.203853,0.201941
106,0.203787,0.202237
107,0.203853,0.202178
108,0.203919,0.20206
109,0.203456,0.202237
110,0.203721,0.201882
111,0.202794,0.201764
112,0.203059,0.20206
113,0.202926,0.201349
114,0.203191,0.201645
115,0.202662,0.201468
116,0.203324,0.201527
117,0.202662,0.201527
118,0.203257,0.201645
119,0.202529,0.201172
120,0.20286,0.200935
121,0.202529,0.201231
122,0.202926,0.201113
123,0.202463,0.201172
124,0.202728,0.200817
125,0.202529,0.201054
126,0.202397,0.200402
127,0.20286,0.200225
128,0.202198,0.199988
129,0.202463,0.200639
130,0.202066,0.200343
131,0.202066,0.19987
132,0.201933,0.199988
133,0.202066,0.199929
134,0.202331,0.199988
135,0.202132,0.199633
136,0.202529,0.199988
137,0.201801,0.199692
138,0.202529,0.199751
139,0.201404,0.199633
140,0.201933,0.199337
141,0.201801,0.199219
142,0.201999,0.199337
143,0.201404,0.199041
144,0.201933,0.199219
145,0.201139,0.198923
146,0.201668,0.1991
147,0.20094,0.19916
148,0.201999,0.198804
149,0.201337,0.198745
150,0.201801,0.19839
151,0.201271,0.19839
152,0.201735,0.198213
153,0.201006,0.198331
154,0.201867,0.198272
155,0.201205,0.197739
156,0.201404,0.197917
157,0.20094,0.198331
158,0.201668,0.197857
159,0.201337,0.197325
160,0.201668,0.197739
161,0.201006,0.197206
162,0.201271,0.197621
163,0.201073,0.197739
164,0.201337,0.197443
165,0.201073,0.197502
166,0.200742,0.197621
167,0.201073,0.197621
168,0.200742,0.197266
169,0.200675,0.197384
170,0.200609,0.197206
171,0.200344,0.197266
172,0.20094,0.197206
173,0.199947,0.196851
174,0.200212,0.197147
175,0.20041,0.197147
176,0.200212,0.197266
177,0.200212,0.196733
178,0.200013,0.197029
179,0.199682,0.19697
180,0.200013,0.197325
181,0.19955,0.197266
182,0.199815,0.197088
183,0.199153,0.196911
184,0.199748,0.197443
185,0.198954,0.197088
186,0.199484,0.197502
187,0.198557,0.196674
188,0.199484,0.197384
189,0.199219,0.196615
190,0.19902,0.197266
191,0.198888,0.196319
192,0.199086,0.19768
193,0.198689,0.1962
194,0.198557,0.197029
195,0.198689,0.196023
196,0.198689,0.196911
197,0.198623,0.196378
198,0.198689,0.196792
199,0.198821,0.196023
200,0.198689,0.19697
201,0.198623,0.196023
202,0.198557,0.196555
203,0.19849,0.196555
204,0.198093,0.196555
205,0.198292,0.196319
206,0.197895,0.196259
207,0.198358,0.196259
208,0.197961,0.196555
209,0.198226,0.1962
210,0.197895,0.196437
211,0.198093,0.1962
212,0.197828,0.196674
213,0.198226,0.196141
214,0.197497,0.1962
215,0.197895,0.196141
216,0.197365,0.1962
217,0.197564,0.195964
218,0.197233,0.196615
219,0.197365,0.195964
220,0.197497,0.196674
221,0.197497,0.196141
222,0.196968,0.195964
223,0.197299,0.195964
224,0.197034,0.196141
225,0.197431,0.196023
226,0.1971,0.196023
227,0.196901,0.196141
228,0.197034,0.195668
229,0.197166,0.196082
230,0.197166,0.195845
231,0.197299,0.1962
232,0.197233,0.195608
233,0.196968,0.195608
234,0.197166,0.195549
235,0.1971,0.195608
236,0.1971,0.195253
237,0.197166,0.195549
238,0.196968,0.195608
239,0.196835,0.195431
240,0.197034,0.195312
241,0.196968,0.195431
242,0.196968,0.195135
243,0.197299,0.195194
244,0.197299,0.194957
245,0.196968,0.195135
246,0.197299,0.195076
247,0.197762,0.195312
248,0.1971,0.195194
249,0.197233,0.195194
250,0.1971,0.195194
251,0.197431,0.195253
252,0.197299,0.195431
253,0.197365,0.195017
254,0.197034,0.194957
255,0.197365,0.194957
256,0.197034,0.195253
257,0.197034,0.194898
258,0.1971,0.195076
259,0.196968,0.194661
260,0.197166,0.195194
261,0.197299,0.194484
262,0.197497,0.194721
263,0.196835,0.194957
264,0.197166,0.195312
265,0.196901,0.194721
266,0.197497,0.194839
267,0.197564,0.194898
268,0.197299,0.194661
269,0.197564,0.194661
270,0.196968,0.194484
271,0.197233,0.194721
272,0.196968,0.194425
273,0.197233,0.194661
274,0.196835,0.194543
275,0.197233,0.194366
276,0.196637,0.194721
277,0.196901,0.194484
278,0.195975,0.19401
279,0.196835,0.194306
280,0.196173,0.194306
281,0.1971,0.194484
282,0.196306,0.194425
283,0.196372,0.19407
284,0.195776,0.194129
285,0.196504,0.194247
286,0.195445,0.193833
287,0.196372,0.194366
288,0.195842,0.193892
289,0.196438,0.194129
290,0.195644,0.19407
291,0.196239,0.194188
292,0.195511,0.193951
293,0.196107,0.193833
294,0.19571,0.193714
295,0.196239,0.193892
296,0.195644,0.19407
297,0.196041,0.193596
298,0.195048,0.193892
299,0.196372,0.193537
300,0.195577,0.193951
301,0.196173,0.193478
302,0.195511,0.19401
303,0.195908,0.193537
304,0.195511,0.193655
305,0.195644,0.193596
306,0.19518,0.193537
307,0.195644,0.1933
308,0.195312,0.193478
309,0.195511,0.193714
310,0.195312,0.193419
311,0.195577,0.193655
312,0.195246,0.193537
313,0.195577,0.193714
314,0.195048,0.193655
315,0.195842,0.194188
316,0.19518,0.193419
317,0.195445,0.193596
318,0.195048,0.193537
319,0.196041,0.193892
320,0.195379,0.193359
321,0.195511,0.193596
322,0.195445,0.193714
323,0.195842,0.193655
324,0.195246,0.193655
325,0.195842,0.193892
326,0.19518,0.193537
327,0.195975,0.193774
328,0.19518,0.193241
329,0.195776,0.193774
330,0.195379,0.193537
331,0.195908,0.193833
332,0.194915,0.193359
333,0.195445,0.193833
334,0.195776,0.193596
335,0.195908,0.194129
336,0.19518,0.193419
337,0.19571,0.193714
338,0.195114,0.193596
339,0.195511,0.193774
340,0.195379,0.193774
341,0.195577,0.193419
342,0.195511,0.193655
343,0.19571,0.193774
344,0.195246,0.193892
345,0.19571,0.193655
346,0.195246,0.193774
347,0.195842,0.193951
348,0.195379,0.193714
349,0.195577,0.193833
350,0.195445,0.193419
351,0.195975,0.19401
352,0.19518,0.193537
353,0.195776,0.193892
354,0.195048,0.194129
355,0.196041,0.194188
356,0.194717,0.19401
357,0.196372,0.19407
358,0.194849,0.194129
359,0.196173,0.193951
360,0.194849,0.193774
361,0.196306,0.193714
362,0.195114,0.193951
363,0.195908,0.19401
364,0.195048,0.19401
365,0.196173,0.19407
366,0.194783,0.193892
367,0.196173,0.193951
368,0.194981,0.193714
369,0.196107,0.193892
370,0.19465,0.193596
371,0.196041,0.193714
372,0.195114,0.193655
373,0.196107,0.193892
374,0.194783,0.193478
375,0.195842,0.193833
376,0.195445,0.193714
377,0.195908,0.193833
378,0.195246,0.193537
379,0.195577,0.193833
380,0.195445,0.193596
381,0.195842,0.193833
382,0.195048,0.193833
383,0.195908,0.19407
384,0.194981,0.193537
385,0.195842,0.193951
386,0.19518,0.193892
387,0.195577,0.19401
388,0.19465,0.193833
389,0.195644,0.194247
390,0.194584,0.193655
391,0.19571,0.194188
392,0.194717,0.193892
393,0.195644,0.194247
394,0.194849,0.193774
395,0.196041,0.193951
396,0.194584,0.193951
397,0.195975,0.19401
398,0.194783,0.193951
399,0.19518,0.193892
400,0.195114,0.193892
401,0.195445,0.194247
402,0.194849,0.193892
403,0.195644,0.193892
404,0.194717,0.193951
405,0.196041,0.19401
406,0.19465,0.193714
407,0.196239,0.193774
408,0.194452,0.193655
409,0.195975,0.19407
410,0.194518,0.193833
411,0.196041,0.19401
412,0.194849,0.193951
413,0.196107,0.194247
414,0.194717,0.193774
415,0.19571,0.19401
416,0.194783,0.193774
417,0.195842,0.19401
418,0.194319,0.193596
419,0.195975,0.19407
420,0.194717,0.193655
421,0.19571,0.193714
422,0.194849,0.193478
423,0.196173,0.193833
424,0.194518,0.193655
425,0.195776,0.193833
426,0.194915,0.193241
427,0.19571,0.193596
428,0.194849,0.193359
429,0.196041,0.193892
430,0.194783,0.193478
431,0.195776,0.193833
432,0.19465,0.1933
433,0.195577,0.193419
434,0.195048,0.193537
435,0.195445,0.193596
436,0.194783,0.192945
437,0.195776,0.193596
438,0.194518,0.193063
439,0.19571,0.193478
440,0.194717,0.193241
441,0.196041,0.193478
442,0.194584,0.192827
443,0.195842,0.193241
444,0.195114,0.193241
445,0.195644,0.193419
446,0.195312,0.193004
447,0.195511,0.193596
448,0.194981,0.193123
449,0.195908,0.193774
450,0.194518,0.1933
451,0.195842,0.193833
452,0.194981,0.193419
453,0.195908,0.19407
454,0.195246,0.193537
455,0.195312,0.19407
456,0.194849,0.193419
457,0.195445,0.19401
458,0.194386,0.193419
459,0.195776,0.194129
460,0.194518,0.193478
461,0.195644,0.193951
462,0.194319,0.193359
463,0.195975,0.193951
464,0.194783,0.193537
465,0.195776,0.193774
466,0.194584,0.193478
467,0.195908,0.19401
468,0.194584,0.193537
469,0.195975,0.193833
470,0.194849,0.193537
471,0.196306,0.194366
472,0.194783,0.193478
473,0.196438,0.19401
474,0.195048,0.193774
475,0.196041,0.194129
476,0.195312,0.193714
477,0.195975,0.19407
478,0.195246,0.193833
479,0.195908,0.194129
480,0.195114,0.193478
481,0.196107,0.194306
482,0.194981,0.193892
483,0.196173,0.194366
484,0.195644,0.193419
485,0.196438,0.194129
486,0.195577,0.193596
487,0.196041,0.193951
488,0.195312,0.193596
489,0.196306,0.194366
490,0.19518,0.193478
491,0.196703,0.194306
492,0.19571,0.193774
493,0.196306,0.194129
494,0.195048,0.193596
495,0.196306,0.194306
496,0.195246,0.193714
497,0.196239,0.194425
498,0.195445,0.193419
499,0.196239,0.193951
500,0.195511,0.193596
501,0.196306,0.194129
502,0.19518,0.193596
503,0.196504,0.194129
504,0.19518,0.193714
505,0.196306,0.194129
506,0.19518,0.193241
507,0.196239,0.19401
508,0.195511,0.193714
509,0.196041,0.19407
510,0.195312,0.193419
511,0.196173,0.194129
512,0.194849,0.193241
513,0.196504,0.19407
514,0.195312,0.193596
515,0.196173,0.194129
516,0.194981,0.193419
517,0.19657,0.194366
518,0.195577,0.193833
519,0.196239,0.19407
520,0.195445,0.1933
521,0.196239,0.19401
522,0.195577,0.1933
523,0.196306,0.19401
524,0.195511,0.193419
525,0.196239,0.194129
526,0.195312,0.193655
527,0.196173,0.19401
528,0.195644,0.193359
529,0.196372,0.193951
530,0.195644,0.193359
531,0.19657,0.19401
532,0.195511,0.193537
533,0.196504,0.193892
534,0.195445,0.193478
535,0.196438,0.194366
536,0.195445,0.193655
537,0.196173,0.194484
538,0.195246,0.193359
539,0.196306,0.194366
540,0.195445,0.193537
541,0.196306,0.194306
542,0.195379,0.193655
543,0.195908,0.194484
544,0.195379,0.193478
545,0.196041,0.194602
546,0.195379,0.193655
547,0.196107,0.194425
548,0.195246,0.193714
549,0.196239,0.194366
550,0.19518,0.193951
551,0.195908,0.194247
552,0.194981,0.193537
553,0.196107,0.194129
554,0.195379,0.193892
555,0.196239,0.19401
556,0.194981,0.193774
557,0.196107,0.194247
558,0.194849,0.193596
559,0.196173,0.194247
560,0.194915,0.193892
561,0.196173,0.194306
562,0.194849,0.193714
563,0.196173,0.194247
564,0.194915,0.193892
565,0.196107,0.194247
566,0.195312,0.193833
567,0.196372,0.194188
568,0.195445,0.19407
569,0.196372,0.194129
570,0.195776,0.193951
571,0.195908,0.194306
572,0.195445,0.193774
573,0.195842,0.194484
574,0.195114,0.193419
575,0.19571,0.194188
576,0.195114,0.194247
577,0.195908,0.194602
578,0.195577,0.194247
579,0.195842,0.194425
580,0.195511,0.193951
581,0.195842,0.194129
582,0.195511,0.19401
583,0.195776,0.194129
584,0.195511,0.19407
585,0.195842,0.194129
586,0.195445,0.193892
587,0.19571,0.194306
588,0.195312,0.193951
589,0.195577,0.194366
590,0.195445,0.193774
591,0.195445,0.194484
592,0.195511,0.193774
593,0.195379,0.194661
594,0.19518,0.193833
595,0.195975,0.194602
596,0.194981,0.193951
597,0.195908,0.194957
598,0.195379,0.193951
599,0.195776,0.194661
600,0.194783,0.193655
601,0.195776,0.194543
602,0.195445,0.19401
603,0.19571,0.194898
604,0.195048,0.193714
605,0.196041,0.194721
606,0.195908,0.193951
607,0.196107,0.194721
608,0.195577,0.193892
609,0.196107,0.195017
610,0.195379,0.193951
611,0.196041,0.194839
612,0.19518,0.193714
613,0.196438,0.195017
614,0.19518,0.19401
615,0.196239,0.194957
616,0.195114,0.193833
617,0.196306,0.195076
618,0.195312,0.193774
619,0.196372,0.195076
620,0.195048,0.193892
621,0.196372,0.194898
622,0.19571,0.194129
623,0.196438,0.194957
624,0.195312,0.194425
625,0.196504,0.194957
626,0.196107,0.194188
627,0.19657,0.195076
628,0.195644,0.19407
629,0.196504,0.194898
630,0.195908,0.194425
631,0.196372,0.194898
632,0.195776,0.194484
633,0.196306,0.194957
634,0.195776,0.194188
635,0.196438,0.194898
636,0.195577,0.194306
637,0.196107,0.194957
638,0.195908,0.19407
639,0.196703,0.194602
640,0.195908,0.194425
641,0.196438,0.194839
642,0.196041,0.194129
643,0.196173,0.19478
644,0.195445,0.193833
645,0.196504,0.194898
646,0.195975,0.194129
647,0.196239,0.194721
648,0.196107,0.19407
649,0.196239,0.194661
650,0.196173,0.193892
651,0.196239,0.194602
652,0.195644,0.194306
653,0.196306,0.194661
654,0.19657,0.194366
655,0.196438,0.194839
656,0.196504,0.19407
657,0.196306,0.194898
658,0.196041,0.194366
659,0.196239,0.19478
660,0.195511,0.194366
661,0.196438,0.194602
662,0.196637,0.194425
663,0.19657,0.194898
664,0.195908,0.194366
665,0.196504,0.194957
666,0.196041,0.194129
667,0.19657,0.195017
668,0.196107,0.194366
669,0.196372,0.194898
670,0.195776,0.194484
671,0.196438,0.19478
672,0.196438,0.194366
673,0.196438,0.19478
674,0.195908,0.194366
675,0.196637,0.194957
676,0.195975,0.194306
677,0.196637,0.195135
678,0.196372,0.194306
679,0.196835,0.195076
680,0.195776,0.194425
681,0.196835,0.194839
682,0.196041,0.194129
683,0.196835,0.194898
684,0.196173,0.194425
685,0.196901,0.195312
686,0.196107,0.194247
687,0.196769,0.194661
688,0.196306,0.194366
689,0.196968,0.194839
690,0.195975,0.194543
691,0.196703,0.195017
692,0.196306,0.19401
693,0.196703,0.194957
694,0.195908,0.19401
695,0.196637,0.19478
696,0.195776,0.194188
697,0.196835,0.194898
698,0.195842,0.194306
699,0.1971,0.195017
700,0.196107,0.194366
701,0.196901,0.194898
702,0.196372,0.194306
703,0.196968,0.195076
704,0.195908,0.194602
705,0.196769,0.194957
706,0.19657,0.193655
707,0.196835,0.195076
708,0.196239,0.193951
709,0.196901,0.194957
710,0.196306,0.194247
711,0.197034,0.194957
712,0.196173,0.194306
713,0.1971,0.194957
714,0.196372,0.194661
715,0.196901,0.194839
716,0.196504,0.194306
717,0.196769,0.194839
718,0.196637,0.194306
719,0.197233,0.194839
720,0.19657,0.194247
721,0.197299,0.19478
722,0.196703,0.19478
723,0.197233,0.194839
724,0.196769,0.194484
725,0.196968,0.194602
726,0.196901,0.194425
727,0.197564,0.194898
728,0.197166,0.194721
729,0.197233,0.194721
730,0.196504,0.194129
731,0.197431,0.194721
732,0.196835,0.19401
733,0.1971,0.194366
734,0.196769,0.194188
735,0.197497,0.194661
736,0.196239,0.194306
737,0.19763,0.194898
738,0.196173,0.193951
739,0.197299,0.194247
740,0.196835,0.194602
741,0.19763,0.194661
742,0.197365,0.194602
743,0.197431,0.195017
744,0.196901,0.194366
745,0.197961,0.194898
746,0.196769,0.194602
747,0.197828,0.194898
748,0.19763,0.194543
749,0.197895,0.195372
750,0.196703,0.194484
751,0.197497,0.194721
752,0.196637,0.194425
753,0.19763,0.194602
754,0.19657,0.194484
755,0.198226,0.195135
756,0.196835,0.194425
757,0.197961,0.194721
758,0.1971,0.194661
759,0.198226,0.195253
760,0.197365,0.194721
761,0.197828,0.195017
762,0.196769,0.194484
763,0.197961,0.194898
764,0.197166,0.19478
765,0.197895,0.195194
766,0.197034,0.194721
767,0.198159,0.194839
768,0.197166,0.195076
769,0.197961,0.195076
770,0.196901,0.194721
771,0.198623,0.195431
772,0.197365,0.194839
773,0.198027,0.194721
774,0.196769,0.194661
775,0.198159,0.194898
776,0.1971,0.194898
777,0.198557,0.195135
778,0.1971,0.194425
779,0.198292,0.194721
780,0.196968,0.194898
781,0.198689,0.195017
782,0.197299,0.194602
783,0.198557,0.194898
784,0.1971,0.19478
785,0.198755,0.195135
786,0.197431,0.194661
787,0.198358,0.195135
788,0.197564,0.194898
789,0.198557,0.194898
790,0.197961,0.195017
791,0.19763,0.19478
792,0.198159,0.195017
793,0.197497,0.195253
794,0.198226,0.194839
795,0.197564,0.195253
796,0.198689,0.194721
797,0.197961,0.195549
798,0.198557,0.194839
799,0.197828,0.195076
800,0.198292,0.194543
801,0.197762,0.19549
802,0.19849,0.195076
803,0.197828,0.195549
804,0.198292,0.19478
805,0.197961,0.195727
806,0.19849,0.194484
807,0.197564,0.194957
808,0.198358,0.194543
809,0.198159,0.195312
810,0.199285,0.195135
811,0.198226,0.195608
812,0.198159,0.194661
813,0.198159,0.195076
814,0.198093,0.195017
815,0.198159,0.195017
816,0.198226,0.195017
817,0.198093,0.195312
818,0.198358,0.194898
819,0.198424,0.195904
820,0.198424,0.195135
821,0.198027,0.195668
822,0.19849,0.195372
823,0.198159,0.196023
824,0.199351,0.195727
825,0.198424,0.196141
826,0.198093,0.194898
827,0.198159,0.195727
828,0.198623,0.195076
829,0.198424,0.195253
830,0.198159,0.195372
831,0.198226,0.195431
832,0.198557,0.195135
833,0.19849,0.196082
834,0.198888,0.195076
835,0.198424,0.195727
836,0.19849,0.195312
837,0.198358,0.195727
838,0.198689,0.195135
839,0.198954,0.195549
840,0.199086,0.195608
841,0.198159,0.195549
842,0.198159,0.195372
843,0.198424,0.195727
844,0.198755,0.195312
845,0.198689,0.196437
846,0.199153,0.195668
847,0.198689,0.196259
848,0.19902,0.195668
849,0.198755,0.196378
850,0.199285,0.195549
851,0.198424,0.19549
852,0.198623,0.19549
853,0.198358,0.195786
854,0.198755,0.195549
855,0.198821,0.196437
856,0.199153,0.195786
857,0.198888,0.196023
858,0.199219,0.195904
859,0.198623,0.196378
860,0.19902,0.195668
861,0.198557,0.196141
862,0.198888,0.19549
863,0.198689,0.196496
864,0.199748,0.195904
865,0.198557,0.19549
866,0.198358,0.19549
867,0.198623,0.195668
868,0.198821,0.195431
869,0.198226,0.195904
870,0.199285,0.195786
871,0.198954,0.196437
872,0.199219,0.196319
873,0.198557,0.196023
874,0.198557,0.195727
875,0.198821,0.195845
876,0.198954,0.195845
877,0.198755,0.196319
878,0.19902,0.196319
879,0.19902,0.196437
880,0.198954,0.196378
881,0.199086,0.196733
882,0.19902,0.196378
883,0.198424,0.196082
884,0.19902,0.196023
885,0.198888,0.195964
886,0.19902,0.195964
887,0.198888,0.196082
888,0.19902,0.196023
889,0.199417,0.1962
890,0.198755,0.196378
891,0.199682,0.196674
892,0.19849,0.196023
893,0.198888,0.196082
894,0.198623,0.196082
895,0.198954,0.196141
896,0.198755,0.196082
897,0.199153,0.196259
898,0.198755,0.195904
899,0.198821,0.196259
900,0.198623,0.196141
901,0.199086,0.196733
902,0.19902,0.1962
903,0.199682,0.197325
904,0.198954,0.196141
905,0.198954,0.196555
906,0.198755,0.196496
907,0.198888,0.196615
908,0.198888,0.196555
909,0.19902,0.196733
910,0.198755,0.196733
911,0.198888,0.196674
912,0.198954,0.196555
913,0.199351,0.196733
914,0.198821,0.197384
915,0.199153,0.196851
916,0.19902,0.196674
917,0.198954,0.196911
918,0.198888,0.197029
919,0.199616,0.197088
920,0.19902,0.1962
921,0.199153,0.19697
922,0.198954,0.196615
923,0.19902,0.196792
924,0.198557,0.196911
925,0.199219,0.196555
926,0.198954,0.196851
927,0.198888,0.19697
928,0.199086,0.197088
929,0.199086,0.19697
930,0.198821,0.197088
931,0.199417,0.196911
932,0.199285,0.196851
933,0.199484,0.196851
934,0.199417,0.197088
935,0.199417,0.19697
936,0.199153,0.19697
937,0.19955,0.197147
938,0.198888,0.196911
939,0.199484,0.196851
940,0.199153,0.196733
941,0.199285,0.197147
942,0.199351,0.197147
943,0.199616,0.197384
944,0.199285,0.197325
945,0.199417,0.19697
946,0.199351,0.197147
947,0.199682,0.197147
948,0.19955,0.197325
949,0.199351,0.197088
950,0.199086,0.197147
951,0.199947,0.197562
952,0.199219,0.197206
953,0.199616,0.197384
954,0.199484,0.197029
955,0.199815,0.197206
956,0.199417,0.197325
957,0.199947,0.197384
958,0.199417,0.197147
959,0.199748,0.197266
960,0.199881,0.197502
961,0.199417,0.19768
962,0.199748,0.197384
963,0.199748,0.197502
964,0.19955,0.197147
965,0.199616,0.19768
966,0.199748,0.197266
967,0.199616,0.197443
968,0.199881,0.197088
969,0.199682,0.197088
970,0.200079,0.197325
971,0.199417,0.197206
972,0.200013,0.197443
973,0.199947,0.197029
974,0.200212,0.197266
975,0.199815,0.197502
976,0.199815,0.197443
977,0.199417,0.197266
978,0.20041,0.197029
979,0.201006,0.198035
980,0.20041,0.197206
981,0.199616,0.196851
982,0.200212,0.197029
983,0.200013,0.196851
984,0.200212,0.197029
985,0.199947,0.197088
986,0.200013,0.196792
987,0.20041,0.197206
988,0.200146,0.197206
989,0.200212,0.197088
990,0.200079,0.196851
991,0.199748,0.196733
992,0.20041,0.197206
993,0.200344,0.197147
994,0.199947,0.19697
995,0.200212,0.197325
996,0.200543,0.197325
997,0.199881,0.19697
998,0.200079,0.197088
999,0.200013,0.197147
1000,0.200212,0.197206
